2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.122662712352817E-16 3.4107132176715374E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.6157574848133475E-14 1.1417783571136815E-15 
2.122662712352817E-16 3.4107132176715374E-15 
