8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
6.355871621307759E-16 2.5790298506365063E-14 
8.462540090522818E-14 1.6659984312857898E-15 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
8.462540090522818E-14 1.6659984312857898E-15 
6.355871621307759E-16 2.5790298506365063E-14 
2.691755863398865E-14 6.513509713228918E-15 
3.9853999119782E-15 1.0294218273023305E-14 
2.293270759402315E-15 2.2319185959352542E-14 
