1.0048162299792777E-15 -3.222163551651384E-17 3.946686907285372 1.905476386365148 0.7494224646183582 -0.7722028477694167 -2.1888016467236975 -3.0330807958101627 -2.9336798114085556 -4.7074475941680065 
2.2325152388904596E-16 -4.700759503258182E-15 4.462840362234965 1.9059280660343365 0.7486298271881204 -0.6285615777868219 -1.4557901131705362 -3.949126796764918 -4.05314369653577 -4.442866605377874 
2.2325152388904596E-16 -4.700759503258182E-15 4.127201103345787 0.751770352321616 0.16068935343202884 -0.17433688307789308 -2.1914808665745458 -1.4214736707619269 -2.9929711991019263 -2.2253545692611683 
1.0048162299792777E-15 -3.222163551651384E-17 2.141793875202911 -0.3547402486921618 0.5347229876045181 -0.860134126757393 -1.7023722910714323 -4.04427481133404 -3.063951617008613 -4.49519715148428 
4.322724687148073E-16 -3.3369843544526016E-15 3.653690231868409 1.89555749622946 0.24104640301795244 -1.215608398858056 -1.6216597275678786 -2.586649532518308 -0.9409849782902626 -1.9803873769670093 
4.322724687148073E-16 -3.3369843544526016E-15 3.934240115348678 1.841717529100655 0.27538211525242406 1.217618228497456 -0.05950347084387486 -3.9165640360585066 -3.7582945845838127 -1.9209240757094388 
1.0048162299792777E-15 -3.222163551651384E-17 4.1163414396825555 2.3894566799033186 0.7132776103803069 -0.7722028477694167 -2.2700305576974404 -3.211797283617021 -3.0447226353024144 -4.317080683696196 
2.2325152388904596E-16 -4.700759503258182E-15 3.5962839342837505 1.9533467646297442 -0.020200003754104356 -0.7285940253194106 -2.01187938378204 -4.96815119799258 -2.256232140142419 -4.209761433594389 
4.322724687148073E-16 -3.3369843544526016E-15 4.4660790853797065 1.8495789765288797 1.297483946447348 -0.05842453132219787 -2.1361050831070223 -2.5550706831847525 -3.355418177149797 -4.39435609716919 
1.0048162299792777E-15 -3.222163551651384E-17 1.8655810304984977 1.8673262863745321 0.7508345132028243 -0.9076988731442539 -1.9532052114106675 -3.9462076924998524 -4.76088874424454 -4.25334150652341 
2.2325152388904596E-16 -4.700759503258182E-15 3.1262421341721156 1.8645963254258677 0.7233496507308772 -0.043015732675366194 -1.4219305114812917 -3.987427799981617 -3.9767980406857446 -4.393919119872713 
4.322724687148073E-16 -3.3369843544526016E-15 3.934240115348678 1.841717529100655 0.27538211525242406 -0.054875819198666465 -0.05950347084387486 -3.9165640360585066 -3.7582945845838127 -1.9209240757094388 
2.2325152388904596E-16 -4.700759503258182E-15 3.9922591824180618 -2.077578278952975 0.6203673406791562 -0.09348838738681703 -2.17440758116823 -4.017874407318503 -2.981904484323529 -1.4763638171695672 
1.0048162299792777E-15 -3.222163551651384E-17 4.461416556495714 1.9033660986513705 0.5005402219147622 -0.859062338787326 -2.164414682373237 0.5163974891430341 -3.8346092701598993 -3.7689026117125994 
4.322724687148073E-16 -3.3369843544526016E-15 4.549172972587555 0.15104932015731132 3.8143867962503224 0.9598112794935758 -2.481762461384447 -3.606972295842681 -3.8984228682424003 -3.804875703597549 
2.2325152388904596E-16 -4.700759503258182E-15 4.603980324704653 4.1892140548956265 -0.9553589920981558 -0.9971219289189598 -1.2033767077538562 -3.6299941236429842 -4.772299762329098 -3.322632511315794 
1.0048162299792777E-15 -3.222163551651384E-17 4.414454630409559 1.8457952197802723 0.19104965023497722 -0.7797912729401559 -3.4578682768750837 -3.0905293019367246 -2.528901568667787 -4.247611734488422 
4.322724687148073E-16 -3.3369843544526016E-15 3.5084707037669443 1.8687210753300063 0.6307754212465383 -4.796344547373952 -2.334979061636472 -1.532424031444611 -4.64512678519263 -4.3245354572768555 
2.2325152388904596E-16 -4.700759503258182E-15 3.9744205650967372 0.8599398880988336 -2.932576728758275 0.9670004121163547 -3.2625568025777114 -3.9404215757033914 -2.981904484323529 -1.6338466614058895 
1.0048162299792777E-15 -3.222163551651384E-17 3.946686907285372 2.3894566799033186 0.7132776103803069 -0.7722028477694167 -2.2700305576974404 -3.0330807958101627 -3.0447226353024144 -4.663415526969273 
4.322724687148073E-16 -3.3369843544526016E-15 3.4159456438741604 1.89555749622946 0.519667011153256 -3.8927659889472994 -1.408328366566319 -2.586649532518308 -1.0441469049108767 -4.792863238637499 
2.2325152388904596E-16 -4.700759503258182E-15 3.153033015869017 1.7605350475486456 -0.15924092100004816 -0.8200143106930099 -1.077790038886679 -3.8950407116730514 -4.774355534625443 -4.666416543498213 
1.0048162299792777E-15 -3.222163551651384E-17 4.432182523063595 1.8387330407636464 0.0981219684645277 -1.3325502274768486 -1.388589063326625 -2.9160326821293374 -3.2412983353055647 -4.4151314738181755 
4.322724687148073E-16 -3.3369843544526016E-15 3.934240115348678 1.9592068667454492 -0.9762955126495828 -0.004958971727140604 -1.64649575250961 -4.166863464776102 -3.905260016791491 -3.792157990776034 
