2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
2.2151731648391397E-15 1.335961113086204E-16 
2.4481745874986014E-16 2.2832458450066258E-15 
